Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCN26,OUT018,1597.10977
FDC11,OUT049,1550.505358
FDV24,OUT035,2082.392112
FDR40,OUT019,252.7866334
NCQ17,OUT049,3047.268458
FDC46,OUT045,2928.484099
NCM18,OUT046,1112.668808
FDK16,OUT046,1431.488253
FDI28,OUT017,1265.641138
FDS11,OUT018,3158.940288
DRD13,OUT046,1016.946173
FDL36,OUT035,1339.467991
FDI27,OUT013,720.9678254
FDJ53,OUT019,276.7512474
FDS44,OUT045,3809.47345
FDE28,OUT046,3694.633336
FDQ33,OUT018,2463.32572
FDB37,OUT017,4409.14867
FDQ31,OUT045,1496.971167
NCQ05,OUT046,2432.843616
FDE10,OUT013,1966.024932
FDF38,OUT017,703.3763827
FDE50,OUT019,632.2271185
DRG37,OUT010,376.1437333
NCH06,OUT049,3873.881033
FDY14,OUT045,4117.652915
FDO27,OUT017,1950.293731
FDQ19,OUT049,3599.455052
FDZ26,OUT019,587.2669823
FDN51,OUT013,4163.221481
FDK20,OUT035,2382.512524
FDD40,OUT018,2684.370499
DRI25,OUT018,834.5446205
FDH56,OUT017,1777.685303
FDI36,OUT027,4781.063167
DRH11,OUT018,1020.06613
NCV18,OUT017,1725.600638
DRI01,OUT049,2726.040113
DRE48,OUT049,3135.390038
FDS51,OUT035,1090.784805
FDM38,OUT017,984.4219628
FDB60,OUT027,4579.158285
FDY58,OUT035,4287.678496
FDY22,OUT045,2221.548787
FDF11,OUT027,4791.653683
FDZ51,OUT035,1501.886938
FDQ45,OUT017,3264.824979
FDF17,OUT035,3180.079121
NCF31,OUT027,3789.549233
FDA37,OUT013,1810.457789
FDO51,OUT046,991.0870579
FDF34,OUT013,2906.010074
FDD57,OUT018,1240.486284
FDO37,OUT046,3343.078783
FDR49,OUT049,871.3946511
FDS39,OUT049,2176.969623
FDI48,OUT027,1941.141031
DRM35,OUT049,3302.968255
FDV57,OUT035,3443.974182
FDZ55,OUT013,2456.844398
FDI28,OUT035,1240.634238
FDS21,OUT045,1051.682281
FDT34,OUT013,1798.053329
DRI25,OUT035,931.3125137
FDT47,OUT010,237.3567013
DRH39,OUT045,1359.763848
NCD54,OUT045,2116.796205
FDU16,OUT027,2491.823779
NCW29,OUT045,1904.453901
FDV25,OUT027,5234.906611
FDM56,OUT035,1638.347764
FDZ04,OUT027,2042.960795
FDG59,OUT019,163.0122814
FDI56,OUT045,1416.792302
FDS33,OUT035,1664.807089
FDC23,OUT049,2955.318254
FDT11,OUT049,3006.455012
FDG17,OUT045,4108.196504
FDZ44,OUT045,1512.252811
FDJ52,OUT013,2475.21523
DRI23,OUT046,2378.642314
DRE15,OUT010,186.4219286
NCF07,OUT013,1470.856588
NCR29,OUT049,941.1091303
FDE44,OUT019,219.1004899
FDT23,OUT035,1495.670915
NCG06,OUT017,3654.051705
NCU41,OUT010,552.668773
FDH46,OUT017,1825.07439
FDV31,OUT013,3072.417674
NCT41,OUT027,4150.065442
FDE22,OUT027,4160.14425
FDC26,OUT045,1624.530775
DRF51,OUT017,826.1249196
NCY53,OUT019,290.2366775
FDY21,OUT017,3353.918467
FDL27,OUT013,1008.934258
FDZ34,OUT049,3622.189491
NCF43,OUT010,353.0789531
FDC21,OUT035,1850.792016
FDL26,OUT013,2601.650561
FDT25,OUT010,217.0677418
NCR30,OUT046,1096.558316
DRL23,OUT019,283.2651408
NCR05,OUT049,3097.94831
NCE19,OUT018,846.9742882
FDY07,OUT035,768.0750926
FDB10,OUT017,4122.559783
FDP57,OUT013,1760.966708
FDU48,OUT019,302.5771554
FDH48,OUT035,1306.399155
FDO33,OUT035,1965.30064
NCU29,OUT045,2331.736312
FDW35,OUT046,951.8357357
FDH05,OUT010,491.0814384
FDP26,OUT049,1608.033028
DRG27,OUT035,824.2352469
FDQ33,OUT046,2878.28683
FDH20,OUT010,189.3796348
FDV14,OUT046,1285.493618
DRD01,OUT046,902.0005372
NCI17,OUT049,1525.08117
FDF39,OUT010,597.1045904
FDX37,OUT046,1673.822013
NCX17,OUT035,3644.954483
FDN03,OUT013,4218.178411
NCS41,OUT010,479.6490486
FDH34,OUT045,2828.341717
NCX53,OUT018,2050.277754
FDY31,OUT046,2357.682508
FDD20,OUT017,2079.00027
FDE51,OUT045,793.1290619
FDV27,OUT046,1449.874267
FDF16,OUT035,2574.719877
FDZ02,OUT049,1366.576933
NCK05,OUT045,1128.430326
FDM12,OUT027,4573.635776
NCA05,OUT018,2279.278302
FDX33,OUT045,2430.968646
FDM25,OUT049,2871.126974
FDE41,OUT018,1314.204345
FDW14,OUT045,1393.541665
NCD30,OUT046,1451.426931
FDB23,OUT010,639.1866872
FDF45,OUT046,1143.937216
FDW20,OUT017,2279.577473
FDF47,OUT045,2895.623341
NCR05,OUT019,656.477181
DRB01,OUT046,3081.409245
FDE36,OUT013,2880.36748
FDU56,OUT049,3222.738646
FDB23,OUT049,3460.736279
FDN48,OUT049,1582.313312
FDS43,OUT013,3011.403525
NCN05,OUT013,2931.916291
NCL53,OUT049,2721.893617
FDL56,OUT046,1352.399253
FDH17,OUT018,1454.847956
FDP37,OUT046,2055.755521
FDG09,OUT019,499.6900281
FDA55,OUT045,4367.56619
FDX31,OUT049,3697.73979
FDJ41,OUT045,3793.928113
DRC24,OUT045,2667.963954
FDQ21,OUT035,2108.007761
NCT54,OUT045,1547.506777
FDH08,OUT049,3802.194627
FDY38,OUT018,3660.239693
DRM11,OUT010,605.4195656
FDG32,OUT049,2824.394909
NCH18,OUT046,3165.958575
FDI20,OUT035,4179.390633
FDA33,OUT018,2267.837416
FDN45,OUT013,3345.223894
FDT45,OUT010,182.3252933
FDR32,OUT035,4037.50632
FDA48,OUT017,3445.948623
FDN23,OUT017,2422.860148
NCR18,OUT035,784.1962678
FDD45,OUT046,1362.565454
FDI22,OUT018,2969.688328
FDT09,OUT013,2468.364201
DRC24,OUT027,4193.206574
FDT39,OUT046,2261.160271
FDX28,OUT045,1484.228157
FDA50,OUT018,1384.504107
FDT33,OUT027,4360.649331
FDQ60,OUT049,1951.352363
NCM19,OUT018,1664.135295
FDF40,OUT046,3450.120372
NCI30,OUT035,3743.816556
FDK34,OUT049,4023.186043
FDA38,OUT027,5522.404184
FDT02,OUT045,765.1982162
FDC11,OUT017,1520.876849
FDD08,OUT046,835.6948499
NCS29,OUT046,4719.447921
DRI03,OUT010,500.3392307
FDK48,OUT035,1140.26422
FDM52,OUT049,2784.961409
FDP49,OUT035,968.711958
DRA24,OUT046,2270.047474
NCJ43,OUT049,3405.941224
FDE11,OUT045,3023.543213
FDP01,OUT049,2249.579186
FDQ59,OUT018,1225.168451
FDA43,OUT019,463.1027667
FDL14,OUT017,2387.684133
FDV50,OUT010,232.3497396
FDT01,OUT027,4844.477215
NCC42,OUT035,2167.441148
FDO28,OUT046,1756.679389
FDD32,OUT019,257.9156788
FDV45,OUT035,3133.878735
NCW17,OUT019,345.0550034
NCJ17,OUT027,2501.933977
NCF18,OUT049,3353.859125
FDP01,OUT045,2251.540404
FDH24,OUT045,2540.527788
FDI38,OUT027,5054.390182
FDX03,OUT035,847.7670506
FDY28,OUT046,3290.21116
FDN34,OUT018,2444.096578
FDJ02,OUT045,2678.301384
FDW40,OUT019,264.7850896
FDX03,OUT017,775.7645419
FDE17,OUT027,4005.538264
FDT58,OUT046,2423.825342
FDI38,OUT013,3516.368947
FDW22,OUT035,3981.381379
FDS15,OUT027,2880.947135
NCX06,OUT013,3261.332512
DRK47,OUT035,3590.317429
FDC23,OUT027,4814.021527
FDM56,OUT010,243.655461
FDP21,OUT046,3381.237973
FDP58,OUT046,3352.89618
FDA27,OUT019,541.5084944
FDK41,OUT019,230.6740273
NCH42,OUT046,3485.109491
FDG29,OUT045,675.0754615
FDW15,OUT018,2107.378398
FDD28,OUT018,813.5283771
FDQ37,OUT049,3630.835435
FDC23,OUT035,3927.784373
FDV13,OUT035,1675.023277
FDK33,OUT046,3405.362737
FDO33,OUT013,2223.476173
FDN21,OUT017,2709.334162
NCW06,OUT027,4964.459528
FDI38,OUT035,4094.779833
FDC21,OUT027,2744.389495
NCS05,OUT046,2457.302984
NCN53,OUT049,996.6738856
FDV40,OUT010,170.2710228
FDG60,OUT017,4051.731273
NCY30,OUT027,4785.500965
FDM40,OUT045,1780.297568
NCO30,OUT046,2241.308926
FDK10,OUT046,2852.181217
FDM36,OUT045,2900.802172
FDN10,OUT013,1990.282199
FDM46,OUT018,1370.464233
FDX50,OUT049,1803.120227
FDP33,OUT045,3142.810953
FDO12,OUT045,2784.317579
FDC28,OUT013,1582.51546
FDO31,OUT045,1294.562952
FDX45,OUT035,3034.037773
FDV21,OUT049,2289.413577
FDH04,OUT049,1260.687968
NCG54,OUT013,2977.825621
FDO13,OUT046,2368.907418
FDA09,OUT027,4521.741581
FDC38,OUT017,2193.545739
NCO42,OUT046,2051.413307
FDL45,OUT049,2361.400792
NCK31,OUT013,769.2296362
FDM39,OUT017,2628.5445
FDC22,OUT010,459.3506205
FDF46,OUT046,1861.552934
FDQ37,OUT045,3097.79445
FDH41,OUT010,573.8299054
FDQ04,OUT046,858.6822478
NCQ02,OUT027,4855.909245
FDJ57,OUT027,4418.503587
NCE07,OUT049,2146.210936
FDE56,OUT013,1067.602518
FDI20,OUT049,3769.753791
FDK36,OUT018,791.1469789
FDP08,OUT027,5075.417279
FDF44,OUT017,2228.541105
NCU53,OUT017,2401.45508
FDF47,OUT035,3290.304646
FDS55,OUT010,388.2464428
FDZ52,OUT010,258.8007202
FDL04,OUT018,1467.29494
NCM26,OUT035,2708.891694
FDX43,OUT049,2673.493848
FDP52,OUT049,3597.801975
DRK49,OUT045,797.0315485
FDE38,OUT013,2576.731345
DRF13,OUT035,2803.231087
FDK41,OUT010,201.7838644
FDJ04,OUT027,2904.611748
FDZ44,OUT018,1645.273446
FDS11,OUT013,3595.823594
FDA55,OUT049,4151.782795
NCW53,OUT046,2940.988183
FDB49,OUT027,2670.019176
FDD23,OUT017,3370.117787
NCV42,OUT045,1739.168137
NCZ29,OUT018,1672.103791
FDQ26,OUT013,770.752648
FDV08,OUT017,888.686439
FDC53,OUT049,1516.224677
FDV58,OUT010,491.1132156
NCP02,OUT019,216.6917318
DRI37,OUT045,909.0013946
FDQ12,OUT049,3554.05949
FDE33,OUT046,1334.568311
FDX27,OUT045,1502.410206
FDM22,OUT017,846.6045846
NCH30,OUT019,297.6278793
FDC04,OUT017,3222.728825
FDO38,OUT046,1478.027769
FDV52,OUT027,2831.538811
FDB32,OUT013,1720.508805
FDV43,OUT018,782.7333823
FDI24,OUT018,2473.179298
FDR40,OUT017,1470.464163
FDW02,OUT049,2210.362125
FDE44,OUT049,978.7777406
FDL38,OUT046,1532.43909
NCT54,OUT010,224.0250502
DRJ39,OUT010,510.8030004
FDW55,OUT049,4025.989325
DRF13,OUT019,350.0859303
NCW17,OUT049,2306.975947
FDP13,OUT035,901.4104298
FDS08,OUT018,2539.945739
NCP17,OUT035,1110.467867
NCO53,OUT035,2722.153972
FDH19,OUT045,2833.465601
FDJ04,OUT017,1900.18811
FDG10,OUT049,992.5091394
FDA40,OUT010,205.0806576
FDI53,OUT045,2216.847468
FDU09,OUT010,174.3585537
FDK60,OUT045,1515.455899
FDR43,OUT017,693.3094641
FDW22,OUT017,4120.542514
DRP47,OUT010,571.8613685
DRG48,OUT010,476.687227
FDA14,OUT035,2419.264949
FDU49,OUT013,1387.554453
FDK28,OUT045,4547.304702
FDT19,OUT046,2919.882793
NCQ42,OUT045,1680.503432
FDD03,OUT045,3589.819466
NCM53,OUT013,1572.824012
NCX53,OUT045,2094.160364
FDV14,OUT027,2456.864515
NCZ54,OUT017,2850.140716
FDB39,OUT013,674.2509927
DRC24,OUT046,2120.43852
FDY36,OUT013,1115.824463
FDN01,OUT035,2997.123473
DRH25,OUT046,908.8447015
FDV08,OUT046,991.9694804
NCP53,OUT049,3814.643094
FDU52,OUT010,492.1340344
NCI42,OUT045,2753.650836
FDZ14,OUT035,2051.944394
FDF11,OUT046,3488.902689
FDQ13,OUT018,1358.784789
FDO32,OUT010,167.9303878
DRJ37,OUT018,2004.556652
FDY43,OUT046,2666.831384
NCT41,OUT017,2368.569745
NCV17,OUT045,2142.341478
FDM04,OUT027,1885.582748
DRB48,OUT018,641.7376072
FDM24,OUT013,2566.33039
FDT37,OUT049,4064.25986
NCO05,OUT010,243.8237719
FDL13,OUT046,3440.050611
FDL15,OUT017,2559.931421
FDB11,OUT018,3080.992335
FDL14,OUT019,467.807147
FDY10,OUT019,326.6733831
FDJ40,OUT049,1793.831158
NCW18,OUT046,3660.90447
NCY06,OUT013,2350.068467
DRE13,OUT018,1293.412859
FDA26,OUT045,3500.421699
NCE19,OUT010,202.7914239
FDE33,OUT035,1471.358832
DRL59,OUT027,1902.267875
FDY07,OUT046,976.6554904
FDF57,OUT018,2305.757901
FDM58,OUT035,1811.357988
FDP26,OUT027,2633.635983
FDY32,OUT046,2796.535886
FDD51,OUT010,154.8751219
FDU22,OUT018,1841.517378
FDZ49,OUT018,3475.65127
NCI42,OUT017,3533.28521
FDT04,OUT027,1710.882305
NCU41,OUT045,2732.03285
FDS56,OUT045,3982.235552
NCN42,OUT017,2719.960082
FDK34,OUT046,3257.219874
FDB03,OUT017,4062.138351
DRJ25,OUT035,941.007154
FDT25,OUT027,3025.725191
FDN20,OUT013,2538.097422
FDP09,OUT013,3460.657053
FDM20,OUT019,476.8737331
NCG55,OUT046,1838.464589
NCP14,OUT045,1788.631526
NCH06,OUT046,3304.168628
FDV52,OUT013,1738.41999
NCL07,OUT035,849.6185037
DRJ11,OUT027,4639.402442
DRO59,OUT013,1043.525205
FDW15,OUT010,398.7974258
NCQ30,OUT035,2451.398141
NCN54,OUT019,228.3230519
FDY01,OUT027,2969.391788
FDX39,OUT035,3847.621077
FDH53,OUT027,2449.626914
FDA57,OUT035,788.2909978
NCC07,OUT010,247.3670096
FDU28,OUT013,3314.819428
FDK36,OUT010,157.2909885
FDR36,OUT018,761.924532
NCQ17,OUT035,2627.250921
FDS28,OUT019,177.9927718
FDE08,OUT045,2803.500082
FDU22,OUT046,2103.478685
FDG41,OUT045,1463.229708
FDO31,OUT010,176.4899624
FDM21,OUT019,531.8258746
FDU40,OUT017,2858.651726
FDV36,OUT018,1689.282563
FDT10,OUT027,2153.623762
FDX38,OUT045,732.9534995
NCU30,OUT027,4053.913174
NCV06,OUT049,3559.358346
FDT16,OUT035,4034.340339
NCP41,OUT027,2759.25493
FDZ56,OUT017,3103.946179
FDC22,OUT035,2929.807493
FDU10,OUT035,844.2714516
FDS46,OUT045,1734.421037
FDO08,OUT049,3128.473515
NCV42,OUT018,1761.166853
FDP33,OUT035,4063.226382
FDJ12,OUT046,3628.532774
FDH04,OUT045,1470.879438
NCU54,OUT013,3089.65344
FDO36,OUT010,459.0979908
FDT37,OUT027,5618.98746
FDD14,OUT010,570.7951143
FDA16,OUT013,3584.19595
NCS42,OUT019,257.6915654
FDP10,OUT019,296.8213133
FDQ28,OUT049,2894.131081
FDK57,OUT010,287.8749024
FDK02,OUT013,2126.263297
FDW47,OUT018,1807.038285
NCC42,OUT018,1706.72237
FDQ37,OUT018,3219.393808
FDL40,OUT046,1443.239542
DRE13,OUT010,215.4554985
FDQ34,OUT027,2898.824821
NCB54,OUT046,1884.960004
FDS48,OUT049,2413.524564
FDO15,OUT045,1114.084426
NCT30,OUT013,791.3833064
FDU49,OUT027,2606.878281
FDE21,OUT046,2105.249899
FDS49,OUT019,252.6974737
FDT38,OUT027,2498.383806
FDZ01,OUT045,1566.573862
FDC41,OUT035,1202.620825
DRG13,OUT010,381.4357999
NCZ42,OUT018,3046.435535
NCM07,OUT045,1374.458573
NCV17,OUT018,1814.693248
DRK39,OUT035,1443.745904
FDS37,OUT018,1703.972533
FDV12,OUT019,303.9588039
NCG19,OUT018,3605.177394
FDS51,OUT013,732.3666913
NCO14,OUT046,736.7421802
FDC38,OUT046,2101.265551
FDN15,OUT046,1918.652447
NCH42,OUT013,4017.849471
FDQ22,OUT046,772.1206944
FDC05,OUT013,3222.200004
FDZ31,OUT013,3231.862139
DRJ23,OUT049,3110.39983
FDC52,OUT035,2634.318885
DRD12,OUT010,211.4869443
FDV55,OUT017,2607.00163
FDD32,OUT046,1287.261771
FDR01,OUT049,3274.457968
FDY08,OUT019,351.2611611
FDQ45,OUT045,3361.563075
DRN11,OUT027,3498.600956
NCS05,OUT018,1690.397972
FDY32,OUT035,2677.004042
NCD31,OUT045,2864.495661
NCE06,OUT049,2917.520624
NCP14,OUT046,1694.342838
NCF18,OUT019,437.3861477
FDF14,OUT018,2342.470395
FDB22,OUT017,2104.670525
NCH54,OUT049,3479.053615
FDU27,OUT035,895.3394357
FDS58,OUT027,4333.19781
NCU29,OUT035,2619.450591
FDJ57,OUT013,3188.86458
FDL56,OUT049,1450.809291
FDH60,OUT035,3174.918636
FDN24,OUT018,919.0023737
FDD02,OUT017,2289.803689
FDP15,OUT017,3879.408351
FDB28,OUT027,4661.140885
DRC49,OUT045,2341.826079
NCG30,OUT018,1698.792259
FDJ14,OUT049,1225.046745
FDL52,OUT045,745.162912
NCG19,OUT027,5139.005563
NCN41,OUT035,2055.981861
FDW22,OUT013,3497.06804
FDI02,OUT013,1867.623612
FDV51,OUT045,2522.953335
FDV48,OUT046,1323.510634
NCL17,OUT019,306.3725258
FDP46,OUT045,1610.043835
FDU10,OUT045,687.4930876
FDT37,OUT010,585.2020773
FDI27,OUT035,795.3251421
FDN51,OUT046,3623.980726
FDW07,OUT035,1361.963262
FDN45,OUT049,3268.130699
DRN37,OUT027,4738.658415
DRF48,OUT049,2821.118522
FDP38,OUT019,224.2421237
NCX18,OUT027,4938.416899
FDK45,OUT018,1786.406584
FDZ37,OUT049,1284.778671
FDS50,OUT018,3471.505642
NCR54,OUT018,2772.955136
NCS17,OUT035,1665.778497
FDV31,OUT046,2471.228146
DRE27,OUT017,1491.167376
FDN60,OUT013,2565.667195
FDK26,OUT013,3172.340406
FDX37,OUT018,1346.419671
FDW31,OUT046,2734.922155
FDX26,OUT018,2664.965465
DRL49,OUT019,311.870697
FDU49,OUT017,1546.969215
FDY58,OUT046,3243.82535
FDN03,OUT045,3608.708599
NCV06,OUT010,543.8229264
FDH53,OUT045,1258.890026
FDG31,OUT018,909.9322916
NCC06,OUT045,1925.434562
FDS13,OUT049,4156.940011
FDP16,OUT035,4264.620513
FDA35,OUT013,2408.097273
DRP47,OUT018,3544.714496
FDY28,OUT010,645.3668149
FDY20,OUT035,1462.328463
NCH30,OUT017,1845.353936
NCR29,OUT019,188.6713734
NCP05,OUT013,2892.319282
NCF30,OUT019,320.3304237
FDA08,OUT035,2569.459713
FDN51,OUT027,4911.332417
FDH12,OUT046,1731.357547
FDY39,OUT017,2915.405617
NCO53,OUT045,2740.111753
FDB40,OUT046,2437.988976
FDH02,OUT049,1142.147349
FDY11,OUT027,2095.967986
FDQ09,OUT019,343.4376474
FDP16,OUT013,4241.282127
NCF55,OUT018,658.4512447
FDY09,OUT027,4622.06572
FDY39,OUT045,2980.356859
NCU53,OUT049,2509.572778
NCT41,OUT049,2518.275036
FDJ45,OUT046,876.6451255
FDR28,OUT013,2448.163951
FDN08,OUT013,1871.826464
FDJ07,OUT049,1891.321659
FDZ09,OUT027,4168.551387
FDQ14,OUT017,2364.956553
FDY12,OUT027,1960.047941
FDK57,OUT046,1964.152824
FDD20,OUT049,2285.859995
FDS36,OUT018,1633.274597
FDI40,OUT049,1603.658594
FDJ40,OUT045,1603.127347
FDE08,OUT013,2523.646846
DRK01,OUT013,1517.440354
FDC58,OUT049,775.7871624
FDE50,OUT046,3655.509456
FDX48,OUT035,2742.941118
DRM35,OUT018,2438.084797
FDG41,OUT013,1755.147359
FDB52,OUT046,3483.44965
FDV19,OUT045,2647.36399
DRG48,OUT017,2280.892182
FDI26,OUT013,3229.501651
FDU11,OUT019,357.6741603
FDF59,OUT019,302.0340324
FDR07,OUT049,1931.315108
NCE06,OUT017,2124.042158
FDE10,OUT046,2060.680172
NCO55,OUT046,1531.462392
FDZ13,OUT013,782.6496339
FDT50,OUT017,1510.655464
FDH12,OUT010,218.5409575
FDD21,OUT045,1675.621263
NCM05,OUT013,4567.73747
FDK04,OUT013,890.0009913
FDN33,OUT017,1646.17267
NCM18,OUT010,194.4150237
DRC25,OUT049,1444.067437
FDT47,OUT017,1801.602291
FDD45,OUT027,2828.281909
NCD07,OUT018,1738.280046
NCY54,OUT010,549.691998
FDL12,OUT049,1176.355645
FDL02,OUT017,1897.30786
FDC60,OUT035,1698.533025
FDR37,OUT017,3436.542124
FDY16,OUT017,3272.316778
FDU26,OUT045,2054.881209
FDN24,OUT013,1025.406733
FDH44,OUT013,2621.883047
FDE23,OUT010,146.8964745
FDW60,OUT017,3011.433458
FDQ55,OUT049,2080.078352
FDV32,OUT027,2197.800029
FDV03,OUT010,351.6387542
FDY14,OUT010,582.9975628
NCL55,OUT027,4527.590325
DRF25,OUT017,787.8959694
FDX03,OUT046,845.1222722
FDF40,OUT045,3476.42255
FDX24,OUT010,216.7847389
FDA25,OUT049,1683.049224
FDH21,OUT018,2549.513071
FDB47,OUT010,495.3221026
FDT34,OUT019,355.6515202
FDS39,OUT010,361.4772326
NCU05,OUT046,1367.244424
FDE02,OUT049,1470.055201
FDL25,OUT035,1381.722616
FDC50,OUT049,1535.721877
FDZ32,OUT049,1474.228652
FDV14,OUT045,1357.832593
FDR07,OUT045,1692.618342
FDB26,OUT049,876.5448619
NCR50,OUT045,2596.768518
FDP01,OUT018,2631.381002
FDH57,OUT045,1740.188358
FDM60,OUT027,1794.671367
FDA45,OUT017,3122.687433
FDU55,OUT017,4418.863287
FDH40,OUT035,1266.211715
FDG40,OUT019,126.8659774
FDT12,OUT049,4161.578145
DRL59,OUT045,938.4243699
FDT47,OUT018,1571.074357
FDI60,OUT017,1198.287132
DRF51,OUT027,1792.705391
NCK31,OUT049,1029.088084
FDB08,OUT045,2319.780353
FDM44,OUT035,1682.25941
FDD46,OUT018,2495.86089
FDR27,OUT019,362.3006398
FDV56,OUT010,222.0719723
FDM02,OUT049,1387.708468
FDU45,OUT018,1794.069538
FDZ10,OUT017,2151.532302
NCK31,OUT010,169.6596157
FDR27,OUT035,2206.224608
FDF33,OUT013,1708.242879
FDJ36,OUT046,1566.066091
FDP33,OUT049,4020.817919
FDG17,OUT046,4167.255614
FDG47,OUT027,4700.649947
NCW29,OUT046,1983.870083
DRH59,OUT017,1259.417257
FDR32,OUT017,3686.591774
FDP48,OUT035,3278.529643
FDG17,OUT035,4072.79137
DRJ59,OUT017,737.6346875
FDY48,OUT027,2628.076694
FDB02,OUT046,2976.083863
FDN10,OUT019,324.4557459
NCD55,OUT035,751.8060504
FDX34,OUT013,1927.086018
FDZ38,OUT045,3187.829872
DRF37,OUT049,4073.622308
DRL47,OUT019,277.928048
FDL27,OUT035,1174.380469
NCP53,OUT035,4179.453077
FDT03,OUT019,508.3901837
FDJ28,OUT035,3044.319151
FDF40,OUT018,3379.394091
FDA32,OUT035,3825.02746
NCP02,OUT017,828.5177084
FDZ31,OUT045,3269.475572
NCQ29,OUT013,3768.079109
FDP57,OUT010,241.6287899
FDL32,OUT027,3046.488414
DRB01,OUT035,2393.997163
FDJ40,OUT046,1818.84889
FDO24,OUT018,2411.471299
FDO11,OUT018,3205.974512
FDA56,OUT035,2207.044167
FDF02,OUT045,1571.034624
FDA10,OUT013,2006.586695
NCI55,OUT017,2355.526382
FDZ40,OUT010,182.0717366
FDV08,OUT049,805.4287681
FDN48,OUT013,1353.475101
FDU57,OUT017,2452.292576
DRF49,OUT013,1690.555536
FDS02,OUT035,3495.403114
FDS43,OUT046,2796.564693
FDT16,OUT013,4557.865513
FDX19,OUT027,5426.036476
FDK15,OUT046,1642.585593
DRA12,OUT049,2105.836246
FDY35,OUT017,836.3729361
NCU42,OUT013,3048.24942
FDD26,OUT013,3181.802806
FDR11,OUT018,2676.037693
NCP53,OUT045,3799.628785
FDP34,OUT045,2780.804741
NCV41,OUT019,361.1736964
FDN20,OUT018,2380.011543
FDZ16,OUT018,2672.133502
FDZ28,OUT049,2072.651187
NCL55,OUT013,3709.073565
NCJ17,OUT046,1553.344634
FDT37,OUT046,3747.408258
FDV51,OUT049,2500.431313
FDZ28,OUT035,2427.819553
FDN27,OUT013,1831.252879
FDS14,OUT019,408.9007147
FDZ58,OUT045,1712.786898
FDD46,OUT046,2565.38534
FDJ03,OUT035,851.5509288
FDU03,OUT010,574.9703785
FDA33,OUT027,3692.917667
NCW53,OUT035,3271.209855
NCC55,OUT017,625.2031546
FDP52,OUT019,593.6986203
FDE39,OUT049,2028.117117
FDB44,OUT035,3234.622583
FDG59,OUT013,800.1948712
FDI05,OUT013,1234.024096
FDF59,OUT045,1740.349791
FDM39,OUT019,508.7808651
FDB14,OUT013,1575.557286
NCS05,OUT019,338.3990828
DRJ35,OUT045,945.9973303
FDO31,OUT019,257.5658793
FDA31,OUT046,2763.647116
FDX40,OUT049,742.2468966
FDW56,OUT045,2868.752126
FDH09,OUT018,954.5113295
FDA52,OUT019,422.4082886
FDF20,OUT019,478.8092374
FDE40,OUT046,1092.101378
NCU17,OUT046,2067.68801
NCP14,OUT035,2000.3582
FDN25,OUT027,2153.765667
FDU39,OUT049,1026.375731
NCM05,OUT017,4030.125339
FDU07,OUT017,2542.86333
FDF28,OUT049,1967.513164
FDR57,OUT049,2462.576157
FDJ33,OUT013,2005.0789
DRH23,OUT035,1027.14666
FDQ52,OUT046,3922.910658
DRK13,OUT035,3098.38665
FDP09,OUT046,3443.921674
FDR08,OUT027,2866.55324
FDV50,OUT045,1873.629976
FDT13,OUT049,3316.306075
FDJ27,OUT027,2816.663332
FDH21,OUT046,2799.962506
FDW14,OUT027,2576.767499
FDL52,OUT049,830.2689413
FDW28,OUT017,3326.792323
FDL40,OUT049,1620.321553
FDE24,OUT046,2233.934027
FDX35,OUT049,3701.210244
FDP46,OUT017,1456.387423
FDX56,OUT045,3673.403557
FDQ45,OUT049,3216.529252
FDK50,OUT027,4272.517704
FDY26,OUT045,3573.963348
FDQ09,OUT017,1702.397403
FDN39,OUT049,2671.413612
FDP13,OUT017,762.066521
FDR51,OUT013,2380.803704
FDZ49,OUT010,503.8786146
FDL28,OUT018,3070.009753
FDZ10,OUT035,2221.526974
FDK38,OUT013,2456.478651
DRL49,OUT027,3027.040539
FDR15,OUT013,2201.953699
FDQ24,OUT035,4480.826491
FDD56,OUT013,3312.849788
NCR42,OUT046,794.3810851
FDH52,OUT045,1014.516087
FDH57,OUT019,295.5854935
FDR15,OUT010,436.1520878
FDJ34,OUT035,1983.76668
FDW37,OUT035,1555.95628
FDQ23,OUT018,1526.598041
FDP34,OUT013,2906.989323
FDE04,OUT027,4710.540887
FDC48,OUT045,1485.521157
FDA47,OUT019,429.1400085
FDI35,OUT018,2632.310242
NCV05,OUT013,2231.772774
FDR28,OUT045,2621.744963
FDH31,OUT017,1480.225554
FDP59,OUT019,266.9447216
FDS19,OUT018,1070.948472
FDM60,OUT045,691.0349833
FDJ44,OUT018,2521.719472
DRH51,OUT017,1238.781583
DRC25,OUT017,1600.13546
DRE25,OUT013,1738.337219
NCX05,OUT049,2021.757411
FDR11,OUT017,2528.10063
DRP47,OUT045,3784.700096
DRC49,OUT019,341.0508214
FDQ47,OUT027,1851.209266
FDL20,OUT013,1509.702906
FDM34,OUT035,2300.46385
NCN55,OUT013,4016.507292
FDD41,OUT035,1682.319116
FDE52,OUT049,1302.758942
NCT18,OUT019,399.2546685
FDJ32,OUT018,901.1547843
FDE16,OUT046,3922.453115
FDZ09,OUT045,2730.759127
DRZ11,OUT046,1949.893029
FDK41,OUT049,1222.499665
FDE56,OUT049,1089.08685
